Period;Day_type;NightZone;DayZone;Home_Category;Activity_Category;Type;Volume
202004;JO;Tanganyika;Sud-Kivu;Home_Zone_Resident;Outside_Worker;Local;23
202004;JO;Tanganyika;Sud-Kivu;Home_Zone_Resident;Home_Zone_Worker;Local;410
202004;JO;Tanganyika;Tanganyika;4;4;Local;8356
202004;JO;Tanganyika;Tanganyika;4;Outside_Worker;Local;1887
202004;JO;Tanganyika;Tanganyika;4;Home_Activity_Zone_Worker;Local;525
202004;JO;Tanganyika;Tanganyika;Outside_Resident;4;Local;2744
202004;JO;Tanganyika;Tanganyika;Outside_Resident;Outside_Worker;Etranger;194
202004;JO;Tanganyika;Tanganyika;Outside_Resident;Outside_Worker;Local;352125
202004;JO;Tanganyika;Tanganyika;Outside_Resident;Home_Activity_Zone_Worker;Local;206102
202004;JO;Tanganyika;Tanganyika;Home_Activity_Zone_Resident;4;Local;741
202004;JO;Tanganyika;Tanganyika;Home_Activity_Zone_Resident;Outside_Worker;Local;53692
202004;JO;Tanganyika;Tanganyika;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;Local;886971
202004;JO;Tshopo;Bas-Uele;Home_Zone_Resident;Outside_Worker;Local;176
202004;JO;Tshopo;Bas-Uele;Home_Zone_Resident;Home_Zone_Worker;Local;797
202004;JO;Tshopo;Inconnue;4;4;Local;5302
202004;JO;Tshopo;Inconnue;4;Outside_Worker;Local;1959
202004;JO;Tshopo;Inconnue;4;Home_Zone_Worker;Local;1638
202004;JO;Tshopo;Inconnue;Outside_Resident;4;Local;3851
202004;JO;Tshopo;Inconnue;Outside_Resident;Outside_Worker;Etranger;1035
202004;JO;Tshopo;Inconnue;Outside_Resident;Outside_Worker;Local;1335320
202004;JO;Tshopo;Inconnue;Outside_Resident;Home_Zone_Worker;Etranger;326
202004;JO;Tshopo;Inconnue;Outside_Resident;Home_Zone_Worker;Local;808378
202004;JO;Tshopo;Inconnue;Home_Zone_Resident;4;Local;389
202004;JO;Tshopo;Inconnue;Home_Zone_Resident;Outside_Worker;Etranger;433
202004;JO;Tshopo;Inconnue;Home_Zone_Resident;Outside_Worker;Local;1155536
202004;JO;Tshopo;Inconnue;Home_Zone_Resident;Home_Zone_Worker;Etranger;221
202004;JO;Tshopo;Inconnue;Home_Zone_Resident;Home_Zone_Worker;Local;12549317
202004;JO;Tshopo;Ituri;4;4;Local;243
202004;JO;Tshopo;Ituri;Outside_Resident;Outside_Worker;Local;284
202004;JO;Tshopo;Ituri;Outside_Resident;Home_Zone_Worker;Local;71
202004;JO;Tshopo;Ituri;Home_Zone_Resident;4;Local;94
202004;JO;Tshopo;Ituri;Home_Zone_Resident;Home_Zone_Worker;Local;3257
202004;JO;Tshopo;Maniema;Outside_Resident;Home_Zone_Worker;Local;94
202004;JO;Tshopo;Maniema;Activity_Zone_Resident;Activity_Zone_Worker;Local;154
202004;JO;Tshopo;Maniema;Home_Zone_Resident;Outside_Worker;Local;872
202004;JO;Tshopo;Maniema;Home_Zone_Resident;Home_Zone_Worker;Local;977
202004;JO;Tshopo;Mongala;Outside_Resident;Home_Zone_Worker;Local;83
202004;JO;Tshopo;Mongala;Home_Zone_Resident;Home_Zone_Worker;Local;82
202004;JO;Tshopo;Tshopo;4;4;Local;104211
202004;JO;Tshopo;Tshopo;4;Outside_Worker;Local;18393
202004;JO;Tshopo;Tshopo;4;Home_Activity_Zone_Worker;Local;17438
202004;JO;Tshopo;Tshopo;Outside_Resident;4;Local;40433
202004;JO;Tshopo;Tshopo;Outside_Resident;Outside_Worker;Etranger;908
202004;JO;Tshopo;Tshopo;Outside_Resident;Outside_Worker;Local;5540474
202004;JO;Tshopo;Tshopo;Outside_Resident;Home_Activity_Zone_Worker;Etranger;873
202004;JO;Tshopo;Tshopo;Outside_Resident;Home_Activity_Zone_Worker;Local;5809405
202004;JO;Tshopo;Tshopo;Home_Activity_Zone_Resident;4;Local;6487
202004;JO;Tshopo;Tshopo;Home_Activity_Zone_Resident;Outside_Worker;Etranger;346
202004;JO;Tshopo;Tshopo;Home_Activity_Zone_Resident;Outside_Worker;Local;1640985
202004;JO;Tshopo;Tshopo;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;Etranger;868
202004;JO;Tshopo;Tshopo;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;Local;160384793
202004;JO;Tshuapa;Inconnue;4;4;Local;1183
202004;JO;Tshuapa;Inconnue;4;Outside_Worker;Local;2040
202004;JO;Tshuapa;Inconnue;Outside_Resident;4;Local;97
202004;JO;Tshuapa;Inconnue;Outside_Resident;Outside_Worker;Local;258687
202004;JO;Tshuapa;Inconnue;Outside_Resident;Home_Zone_Worker;Local;52879
202004;JO;Tshuapa;Inconnue;Home_Zone_Resident;Outside_Worker;Local;112965
202004;JO;Tshuapa;Inconnue;Home_Zone_Resident;Home_Zone_Worker;Local;327383
202004;JO;Tshuapa;Sud-Ubangi;Home_Zone_Resident;Home_Zone_Worker;Local;502
202004;JO;Tshuapa;Tshuapa;4;4;Local;13399
202004;JO;Tshuapa;Tshuapa;4;Outside_Worker;Local;6986
202004;JO;Tshuapa;Tshuapa;4;Home_Activity_Zone_Worker;Local;1020
202004;JO;Tshuapa;Tshuapa;Outside_Resident;4;Local;1478
202004;JO;Tshuapa;Tshuapa;Outside_Resident;Outside_Worker;Etranger;49
202004;JO;Tshuapa;Tshuapa;Outside_Resident;Outside_Worker;Local;701575
202004;JO;Tshuapa;Tshuapa;Outside_Resident;Home_Activity_Zone_Worker;Local;324530
202004;JO;Tshuapa;Tshuapa;Home_Activity_Zone_Resident;Outside_Worker;Local;177207
202004;JO;Tshuapa;Tshuapa;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;Local;2259527
202004;WE;Bas-Uele;Bas-Uele;4;4;Local;11222
202004;WE;Bas-Uele;Bas-Uele;4;Outside_Worker;Local;650
202004;WE;Bas-Uele;Bas-Uele;4;Home_Activity_Zone_Worker;Local;366
202004;WE;Bas-Uele;Bas-Uele;Outside_Resident;4;Local;1910
202004;WE;Bas-Uele;Bas-Uele;Outside_Resident;Outside_Worker;Local;81060
202004;WE;Bas-Uele;Bas-Uele;Outside_Resident;Home_Activity_Zone_Worker;Local;29727
202004;WE;Bas-Uele;Bas-Uele;Home_Activity_Zone_Resident;4;Local;642
202004;WE;Bas-Uele;Bas-Uele;Home_Activity_Zone_Resident;Outside_Worker;Local;16331
202004;WE;Bas-Uele;Bas-Uele;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;Local;166025
202004;WE;Bas-Uele;Inconnue;4;4;Local;2332
202004;WE;Bas-Uele;Inconnue;4;Outside_Worker;Local;181
202004;WE;Bas-Uele;Inconnue;Outside_Resident;4;Local;482
202004;WE;Bas-Uele;Inconnue;Outside_Resident;Outside_Worker;Local;25127
202004;WE;Bas-Uele;Inconnue;Outside_Resident;Home_Zone_Worker;Local;3168
202004;WE;Bas-Uele;Inconnue;Home_Zone_Resident;4;Local;185
202004;WE;Bas-Uele;Inconnue;Home_Zone_Resident;Outside_Worker;Local;9334
202004;WE;Bas-Uele;Inconnue;Home_Zone_Resident;Home_Zone_Worker;Local;21083
202004;WE;Bas-Uele;Tshopo;4;Activity_Zone_Worker;Local;49
202004;WE;Bas-Uele;Tshopo;Outside_Resident;Outside_Worker;Local;264
202004;WE;Bas-Uele;Tshopo;Outside_Resident;Activity_Zone_Worker;Local;85
202004;WE;Bas-Uele;Tshopo;Activity_Zone_Resident;Activity_Zone_Worker;Local;375
202004;WE;Bas-Uele;Tshopo;Home_Zone_Resident;Home_Zone_Worker;Local;276
202004;WE;Equateur;Equateur;4;4;Local;15044
202004;WE;Equateur;Equateur;4;Outside_Worker;Local;8723
202004;WE;Equateur;Equateur;4;Home_Activity_Zone_Worker;Local;546
202004;WE;Equateur;Equateur;Outside_Resident;4;Local;4450
202004;WE;Equateur;Equateur;Outside_Resident;Outside_Worker;Etranger;2063
202004;WE;Equateur;Equateur;Outside_Resident;Outside_Worker;Local;5618661
202004;WE;Equateur;Equateur;Outside_Resident;Home_Activity_Zone_Worker;Etranger;130
202004;WE;Equateur;Equateur;Outside_Resident;Home_Activity_Zone_Worker;Local;1901766
202004;WE;Equateur;Equateur;Home_Activity_Zone_Resident;Outside_Worker;Etranger;77
202004;WE;Equateur;Equateur;Home_Activity_Zone_Resident;Outside_Worker;Local;2719275
202004;WE;Equateur;Equateur;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;Etranger;126
202004;WE;Equateur;Equateur;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;Local;29624477
202004;WE;Equateur;Inconnue;4;4;Local;5712
202004;WE;Equateur;Inconnue;4;Outside_Worker;Local;3864
202004;WE;Equateur;Inconnue;Outside_Resident;Outside_Worker;Etranger;1046
202004;WE;Equateur;Inconnue;Outside_Resident;Outside_Worker;Local;2690128
202004;WE;Equateur;Inconnue;Outside_Resident;Home_Zone_Worker;Etranger;84
202004;WE;Equateur;Inconnue;Outside_Resident;Home_Zone_Worker;Local;281406
202004;WE;Equateur;Inconnue;Home_Zone_Resident;Outside_Worker;Etranger;47
202004;WE;Equateur;Inconnue;Home_Zone_Resident;Outside_Worker;Local;2186878
202004;WE;Equateur;Inconnue;Home_Zone_Resident;Home_Zone_Worker;Etranger;47
202004;WE;Equateur;Inconnue;Home_Zone_Resident;Home_Zone_Worker;Local;4554081
202004;WE;Haut-Katanga;Haut-Katanga;4;4;Etranger;171
202004;WE;Haut-Katanga;Haut-Katanga;4;4;Local;341232
202004;WE;Haut-Katanga;Haut-Katanga;4;Outside_Worker;Etranger;68
202004;WE;Haut-Katanga;Haut-Katanga;4;Outside_Worker;Local;9699
202004;WE;Haut-Katanga;Haut-Katanga;4;Home_Activity_Zone_Worker;Etranger;55
202004;WE;Haut-Katanga;Haut-Katanga;4;Home_Activity_Zone_Worker;Local;66902
202004;WE;Haut-Katanga;Haut-Katanga;Outside_Resident;4;Etranger;99
202004;WE;Haut-Katanga;Haut-Katanga;Outside_Resident;4;Local;65550
202004;WE;Haut-Katanga;Haut-Katanga;Outside_Resident;Outside_Worker;Etranger;6995
202004;WE;Haut-Katanga;Haut-Katanga;Outside_Resident;Outside_Worker;Local;2898112
202004;WE;Haut-Katanga;Haut-Katanga;Outside_Resident;Home_Activity_Zone_Worker;Etranger;3073
202004;WE;Haut-Katanga;Haut-Katanga;Outside_Resident;Home_Activity_Zone_Worker;Local;4799401
202004;WE;Haut-Katanga;Haut-Katanga;Home_Activity_Zone_Resident;4;Etranger;120
202004;WE;Haut-Katanga;Haut-Katanga;Home_Activity_Zone_Resident;4;Local;39302
202004;WE;Haut-Katanga;Haut-Katanga;Home_Activity_Zone_Resident;Outside_Worker;Etranger;4491
202004;WE;Haut-Katanga;Haut-Katanga;Home_Activity_Zone_Resident;Outside_Worker;Local;538716
202004;WE;Haut-Katanga;Haut-Katanga;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;Etranger;37042
202004;WE;Haut-Katanga;Haut-Katanga;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;Local;73597484
202004;WE;Haut-Katanga;Haut-Lomami;Outside_Resident;Outside_Worker;Local;69
202004;WE;Haut-Katanga;Haut-Lomami;Outside_Resident;Home_Zone_Worker;Local;62
202004;WE;Haut-Katanga;Haut-Lomami;Activity_Zone_Resident;Home_Zone_Worker;Local;31
202004;WE;Haut-Katanga;Haut-Lomami;Home_Zone_Resident;Home_Zone_Worker;Local;983
202004;WE;Haut-Katanga;Inconnue;4;4;Local;13531
202004;WE;Haut-Katanga;Inconnue;4;Outside_Worker;Etranger;30
202004;WE;Haut-Katanga;Inconnue;4;Outside_Worker;Local;878
202004;WE;Haut-Katanga;Inconnue;4;Home_Zone_Worker;Local;1694
202004;WE;Haut-Katanga;Inconnue;Outside_Resident;4;Etranger;101
202004;WE;Haut-Katanga;Inconnue;Outside_Resident;4;Local;4533
202004;WE;Haut-Katanga;Inconnue;Outside_Resident;Outside_Worker;Etranger;7601
202004;WE;Haut-Katanga;Inconnue;Outside_Resident;Outside_Worker;Local;590167
202004;WE;Haut-Katanga;Inconnue;Outside_Resident;Home_Zone_Worker;Etranger;2046
202004;WE;Haut-Katanga;Inconnue;Outside_Resident;Home_Zone_Worker;Local;474221
202004;WE;Haut-Katanga;Inconnue;Home_Zone_Resident;4;Etranger;132
202004;WE;Haut-Katanga;Inconnue;Home_Zone_Resident;4;Local;2613
202004;WE;Haut-Katanga;Inconnue;Home_Zone_Resident;Outside_Worker;Etranger;7438
202004;WE;Haut-Katanga;Inconnue;Home_Zone_Resident;Outside_Worker;Local;317823
202004;WE;Haut-Katanga;Inconnue;Home_Zone_Resident;Home_Zone_Worker;Etranger;13351
202004;WE;Haut-Katanga;Inconnue;Home_Zone_Resident;Home_Zone_Worker;Local;4189889
202004;WE;Haut-Katanga;Kinshasa;Activity_Zone_Resident;Activity_Zone_Worker;Local;23
202004;WE;Haut-Katanga;Kinshasa;Home_Zone_Resident;Home_Zone_Worker;Local;310
202004;WE;Haut-Katanga;Lomami;Activity_Zone_Resident;Activity_Zone_Worker;Local;35
202004;WE;Haut-Katanga;Lualaba;4;4;Local;97
202004;WE;Haut-Katanga;Lualaba;4;Outside_Worker;Local;78
202004;WE;Haut-Katanga;Lualaba;4;Home_Zone_Worker;Local;33
202004;WE;Haut-Katanga;Lualaba;Outside_Resident;4;Local;33
202004;WE;Haut-Katanga;Lualaba;Outside_Resident;Outside_Worker;Etranger;222
202004;WE;Haut-Katanga;Lualaba;Outside_Resident;Outside_Worker;Local;10640
202004;WE;Haut-Katanga;Lualaba;Outside_Resident;Activity_Zone_Worker;Local;6817
202004;WE;Haut-Katanga;Lualaba;Outside_Resident;Home_Zone_Worker;Etranger;25
202004;WE;Haut-Katanga;Lualaba;Outside_Resident;Home_Zone_Worker;Local;9243
202004;WE;Haut-Katanga;Lualaba;Activity_Zone_Resident;Outside_Worker;Etranger;31
202004;WE;Haut-Katanga;Lualaba;Activity_Zone_Resident;Outside_Worker;Local;214
202004;WE;Haut-Katanga;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;Etranger;66
202004;WE;Haut-Katanga;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;Local;26619
202004;WE;Haut-Katanga;Lualaba;Activity_Zone_Resident;Home_Zone_Worker;Local;3912
202004;WE;Haut-Katanga;Lualaba;Home_Zone_Resident;Outside_Worker;Etranger;261
202004;WE;Haut-Katanga;Lualaba;Home_Zone_Resident;Outside_Worker;Local;2097
202004;WE;Haut-Katanga;Lualaba;Home_Zone_Resident;Activity_Zone_Worker;Etranger;87
202004;WE;Haut-Katanga;Lualaba;Home_Zone_Resident;Activity_Zone_Worker;Local;25283
202004;WE;Haut-Katanga;Lualaba;Home_Zone_Resident;Home_Zone_Worker;Etranger;135
202004;WE;Haut-Katanga;Lualaba;Home_Zone_Resident;Home_Zone_Worker;Local;115322
202004;WE;Haut-Katanga;Tanganyika;Home_Zone_Resident;Home_Zone_Worker;Local;31
202004;WE;Haut-Lomami;Haut-Katanga;4;4;Local;57
202004;WE;Haut-Lomami;Haut-Katanga;Outside_Resident;Outside_Worker;Local;91
202004;WE;Haut-Lomami;Haut-Katanga;Outside_Resident;Home_Zone_Worker;Local;33
202004;WE;Haut-Lomami;Haut-Katanga;Activity_Zone_Resident;Activity_Zone_Worker;Local;31
202004;WE;Haut-Lomami;Haut-Katanga;Home_Zone_Resident;Home_Zone_Worker;Local;164
202004;WE;Haut-Lomami;Haut-Lomami;4;4;Local;84580
202004;WE;Haut-Lomami;Haut-Lomami;4;Outside_Worker;Local;4144
202004;WE;Haut-Lomami;Haut-Lomami;4;Home_Activity_Zone_Worker;Local;9247
202004;WE;Haut-Lomami;Haut-Lomami;Outside_Resident;4;Local;13697
202004;WE;Haut-Lomami;Haut-Lomami;Outside_Resident;Outside_Worker;Etranger;118
202004;WE;Haut-Lomami;Haut-Lomami;Outside_Resident;Outside_Worker;Local;288772
202004;WE;Haut-Lomami;Haut-Lomami;Outside_Resident;Home_Activity_Zone_Worker;Etranger;71
202004;WE;Haut-Lomami;Haut-Lomami;Outside_Resident;Home_Activity_Zone_Worker;Local;241133
202004;WE;Haut-Lomami;Haut-Lomami;Home_Activity_Zone_Resident;4;Local;9728
202004;WE;Haut-Lomami;Haut-Lomami;Home_Activity_Zone_Resident;Outside_Worker;Etranger;36
202004;WE;Haut-Lomami;Haut-Lomami;Home_Activity_Zone_Resident;Outside_Worker;Local;39625
202004;WE;Haut-Lomami;Haut-Lomami;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;Etranger;220
202004;WE;Haut-Lomami;Haut-Lomami;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;Local;1510713
202004;WE;Haut-Lomami;Inconnue;4;4;Local;15433
202004;WE;Haut-Lomami;Inconnue;4;Outside_Worker;Local;3362
202004;WE;Haut-Lomami;Inconnue;4;Home_Zone_Worker;Local;437
202004;WE;Haut-Lomami;Inconnue;Outside_Resident;4;Local;3846
202004;WE;Haut-Lomami;Inconnue;Outside_Resident;Outside_Worker;Etranger;166
202004;WE;Haut-Lomami;Inconnue;Outside_Resident;Outside_Worker;Local;92052
202004;WE;Haut-Lomami;Inconnue;Outside_Resident;Home_Zone_Worker;Etranger;37
202004;WE;Haut-Lomami;Inconnue;Outside_Resident;Home_Zone_Worker;Local;32074
202004;WE;Haut-Lomami;Inconnue;Home_Zone_Resident;4;Local;2454
202004;WE;Haut-Lomami;Inconnue;Home_Zone_Resident;Outside_Worker;Local;29784
202004;WE;Haut-Lomami;Inconnue;Home_Zone_Resident;Home_Zone_Worker;Etranger;31
202004;WE;Haut-Lomami;Inconnue;Home_Zone_Resident;Home_Zone_Worker;Local;176950
202004;WE;Haut-Lomami;Kasai;4;4;Local;39
202004;WE;Haut-Lomami;Kasai;Outside_Resident;Outside_Worker;Local;4762
202004;WE;Haut-Lomami;Kasai;Outside_Resident;Activity_Zone_Worker;Etranger;30
202004;WE;Haut-Lomami;Kasai;Outside_Resident;Activity_Zone_Worker;Local;3321
202004;WE;Haut-Lomami;Kasai;Activity_Zone_Resident;Outside_Worker;Local;68
202004;WE;Haut-Lomami;Kasai;Activity_Zone_Resident;Activity_Zone_Worker;Local;22120
202004;WE;Haut-Lomami;Kasai;Home_Zone_Resident;Activity_Zone_Worker;Local;4293
202004;WE;Haut-Lomami;Kasai;Home_Zone_Resident;Home_Zone_Worker;Local;1839
202004;WE;Haut-Lomami;Lomami;4;4;Local;772
202004;WE;Haut-Lomami;Lomami;4;Outside_Worker;Local;76
202004;WE;Haut-Lomami;Lomami;Outside_Resident;4;Local;61
202004;WE;Haut-Lomami;Lomami;Outside_Resident;Outside_Worker;Local;3709
202004;WE;Haut-Lomami;Lomami;Outside_Resident;Activity_Zone_Worker;Local;2702
202004;WE;Haut-Lomami;Lomami;Outside_Resident;Home_Zone_Worker;Local;979
202004;WE;Haut-Lomami;Lomami;Activity_Zone_Resident;Outside_Worker;Local;555
202004;WE;Haut-Lomami;Lomami;Activity_Zone_Resident;Activity_Zone_Worker;Local;18115
202004;WE;Haut-Lomami;Lomami;Activity_Zone_Resident;Home_Zone_Worker;Local;749
202004;WE;Haut-Lomami;Lomami;Home_Zone_Resident;4;Local;333
202004;WE;Haut-Lomami;Lomami;Home_Zone_Resident;Outside_Worker;Local;868
202004;WE;Haut-Lomami;Lomami;Home_Zone_Resident;Activity_Zone_Worker;Local;3424
202004;WE;Haut-Lomami;Lomami;Home_Zone_Resident;Home_Zone_Worker;Local;11867
202004;WE;Haut-Lomami;Lualaba;4;4;Local;1831
202004;WE;Haut-Lomami;Lualaba;4;Outside_Worker;Local;543
202004;WE;Haut-Lomami;Lualaba;Outside_Resident;4;Local;358
202004;WE;Haut-Lomami;Lualaba;Outside_Resident;Outside_Worker;Local;4323
202004;WE;Haut-Lomami;Lualaba;Outside_Resident;Activity_Zone_Worker;Local;360
202004;WE;Haut-Lomami;Lualaba;Outside_Resident;Home_Zone_Worker;Local;335
202004;WE;Haut-Lomami;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;Local;432
202004;WE;Haut-Lomami;Lualaba;Home_Zone_Resident;4;Local;27
202004;WE;Haut-Lomami;Lualaba;Home_Zone_Resident;Outside_Worker;Local;31
202004;WE;Haut-Lomami;Lualaba;Home_Zone_Resident;Activity_Zone_Worker;Local;176
202004;WE;Haut-Lomami;Lualaba;Home_Zone_Resident;Home_Zone_Worker;Local;1367
202004;WE;Haut-Lomami;Tanganyika;4;4;Local;78
202004;WE;Haut-Lomami;Tanganyika;Home_Zone_Resident;Home_Zone_Worker;Local;34
202004;WE;Haut-Uele;Haut-Uele;4;4;Local;4376
202004;WE;Haut-Uele;Haut-Uele;4;Outside_Worker;Local;695
202004;WE;Haut-Uele;Haut-Uele;4;Home_Activity_Zone_Worker;Local;301
202004;WE;Haut-Uele;Haut-Uele;Outside_Resident;4;Local;251
202004;WE;Haut-Uele;Haut-Uele;Outside_Resident;Outside_Worker;Etranger;925
202004;WE;Haut-Uele;Haut-Uele;Outside_Resident;Outside_Worker;Local;60409
202004;WE;Haut-Uele;Haut-Uele;Outside_Resident;Home_Activity_Zone_Worker;Etranger;138
202004;WE;Haut-Uele;Haut-Uele;Outside_Resident;Home_Activity_Zone_Worker;Local;29313
202004;WE;Haut-Uele;Haut-Uele;Home_Activity_Zone_Resident;4;Local;79
202004;WE;Haut-Uele;Haut-Uele;Home_Activity_Zone_Resident;Outside_Worker;Etranger;49
202004;WE;Haut-Uele;Haut-Uele;Home_Activity_Zone_Resident;Outside_Worker;Local;8346
202004;WE;Haut-Uele;Haut-Uele;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;Etranger;30
202004;WE;Haut-Uele;Haut-Uele;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;Local;135569
202004;WE;Haut-Uele;Inconnue;4;4;Local;825
202004;WE;Haut-Uele;Inconnue;4;Home_Zone_Worker;Local;85
202004;WE;Haut-Uele;Inconnue;Outside_Resident;4;Local;102
202004;WE;Haut-Uele;Inconnue;Outside_Resident;Outside_Worker;Etranger;423
202004;WE;Haut-Uele;Inconnue;Outside_Resident;Outside_Worker;Local;17979
202004;WE;Haut-Uele;Inconnue;Outside_Resident;Home_Zone_Worker;Etranger;47
202004;WE;Haut-Uele;Inconnue;Outside_Resident;Home_Zone_Worker;Local;3043
202004;WE;Haut-Uele;Inconnue;Home_Zone_Resident;Outside_Worker;Etranger;47
202004;WE;Haut-Uele;Inconnue;Home_Zone_Resident;Outside_Worker;Local;6570
202004;WE;Haut-Uele;Inconnue;Home_Zone_Resident;Home_Zone_Worker;Local;16422
202004;WE;Haut-Uele;Ituri;Outside_Resident;Outside_Worker;Local;83
202004;WE;Haut-Uele;Ituri;Home_Zone_Resident;Home_Zone_Worker;Local;96
202004;WE;Inconnue;Bas-Uele;4;4;Local;13408
202004;WE;Inconnue;Bas-Uele;4;Outside_Worker;Local;1573
202004;WE;Inconnue;Bas-Uele;4;Activity_Zone_Worker;Local;99
202004;WE;Inconnue;Bas-Uele;Outside_Resident;4;Local;3952
202004;WE;Inconnue;Bas-Uele;Outside_Resident;Outside_Worker;Etranger;54
202004;WE;Inconnue;Bas-Uele;Outside_Resident;Outside_Worker;Local;222139
202004;WE;Inconnue;Bas-Uele;Outside_Resident;Activity_Zone_Worker;Etranger;21
202004;WE;Inconnue;Bas-Uele;Outside_Resident;Activity_Zone_Worker;Local;116296
202004;WE;Inconnue;Bas-Uele;Activity_Zone_Resident;4;Local;187
202004;WE;Inconnue;Bas-Uele;Activity_Zone_Resident;Outside_Worker;Local;7349
202004;WE;Inconnue;Bas-Uele;Activity_Zone_Resident;Activity_Zone_Worker;Local;68774
202004;WE;Inconnue;Equateur;4;4;Local;17862
202004;WE;Inconnue;Equateur;4;Outside_Worker;Local;3279
202004;WE;Inconnue;Equateur;Outside_Resident;4;Local;7812
202004;WE;Inconnue;Equateur;Outside_Resident;Outside_Worker;Etranger;11071
202004;WE;Inconnue;Equateur;Outside_Resident;Outside_Worker;Local;11802833
202004;WE;Inconnue;Equateur;Outside_Resident;Activity_Zone_Worker;Etranger;387
202004;WE;Inconnue;Equateur;Outside_Resident;Activity_Zone_Worker;Local;3964971
202004;WE;Inconnue;Equateur;Activity_Zone_Resident;Outside_Worker;Local;1305294
202004;WE;Inconnue;Equateur;Activity_Zone_Resident;Activity_Zone_Worker;Etranger;48
202004;WE;Inconnue;Equateur;Activity_Zone_Resident;Activity_Zone_Worker;Local;7857882
202004;WE;Inconnue;Haut-Katanga;4;4;Etranger;325
202004;WE;Inconnue;Haut-Katanga;4;4;Local;157638
202004;WE;Inconnue;Haut-Katanga;4;Outside_Worker;Etranger;240
202004;WE;Inconnue;Haut-Katanga;4;Outside_Worker;Local;7913
202004;WE;Inconnue;Haut-Katanga;4;Activity_Zone_Worker;Etranger;121
202004;WE;Inconnue;Haut-Katanga;4;Activity_Zone_Worker;Local;34349
202004;WE;Inconnue;Haut-Katanga;Outside_Resident;4;Etranger;363
202004;WE;Inconnue;Haut-Katanga;Outside_Resident;4;Local;97821
202004;WE;Inconnue;Haut-Katanga;Outside_Resident;Outside_Worker;Etranger;23815
202004;WE;Inconnue;Haut-Katanga;Outside_Resident;Outside_Worker;Local;5916835
202004;WE;Inconnue;Haut-Katanga;Outside_Resident;Activity_Zone_Worker;Etranger;15810
202004;WE;Inconnue;Haut-Katanga;Outside_Resident;Activity_Zone_Worker;Local;16674470
202004;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;4;Etranger;142
202004;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;4;Local;8350
202004;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Outside_Worker;Etranger;3795
202004;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Outside_Worker;Local;312209
202004;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Activity_Zone_Worker;Etranger;23641
202004;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Activity_Zone_Worker;Local;30385515
202004;WE;Inconnue;Haut-Lomami;4;4;Local;57066
202004;WE;Inconnue;Haut-Lomami;4;Outside_Worker;Local;5983
202004;WE;Inconnue;Haut-Lomami;4;Activity_Zone_Worker;Local;4527
202004;WE;Inconnue;Haut-Lomami;Outside_Resident;4;Local;27042
202004;WE;Inconnue;Haut-Lomami;Outside_Resident;Outside_Worker;Etranger;330
202004;WE;Inconnue;Haut-Lomami;Outside_Resident;Outside_Worker;Local;772893
202004;WE;Inconnue;Haut-Lomami;Outside_Resident;Activity_Zone_Worker;Etranger;167
202004;WE;Inconnue;Haut-Lomami;Outside_Resident;Activity_Zone_Worker;Local;827057
202004;WE;Inconnue;Haut-Lomami;Activity_Zone_Resident;4;Local;3347
202004;WE;Inconnue;Haut-Lomami;Activity_Zone_Resident;Outside_Worker;Local;24769
202004;WE;Inconnue;Haut-Lomami;Activity_Zone_Resident;Activity_Zone_Worker;Etranger;49
202004;WE;Inconnue;Haut-Lomami;Activity_Zone_Resident;Activity_Zone_Worker;Local;786682
202004;WE;Inconnue;Haut-Uele;4;4;Local;3346
202004;WE;Inconnue;Haut-Uele;4;Outside_Worker;Local;271
202004;WE;Inconnue;Haut-Uele;4;Activity_Zone_Worker;Local;205
202004;WE;Inconnue;Haut-Uele;Outside_Resident;4;Local;1267
202004;WE;Inconnue;Haut-Uele;Outside_Resident;Outside_Worker;Etranger;4745
202004;WE;Inconnue;Haut-Uele;Outside_Resident;Outside_Worker;Local;164273
202004;WE;Inconnue;Haut-Uele;Outside_Resident;Activity_Zone_Worker;Etranger;436
202004;WE;Inconnue;Haut-Uele;Outside_Resident;Activity_Zone_Worker;Local;102690
