Period;Hour;Day_type;Origin;Destination;Immobility;Home_Category;Activity_Category;Gender;Observation_Zone;Mode;Volume
202002;19:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;305
202002;19:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;163
202002;19:00:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;34
202002;19:00:00;JO;Hors_Zone;Tshopo;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;58
202002;19:00:00;JO;Ituri;Nord-Kivu;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;31
202002;19:00:00;JO;Kasai-Oriental;Kasai-Central;3h;Origin_Zone_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;31
202002;19:00:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;30
202002;19:00:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;32
202002;19:00:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;127
202002;19:00:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;29
202002;19:00:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;22
202002;19:00:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;30
202002;19:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;148
202002;19:00:00;JO;Kongo-Central;Kinshasa;1h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;24
202002;19:00:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;78
202002;19:00:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;30
202002;19:00:00;JO;Kongo-Central;Kinshasa;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;24
202002;19:00:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;139
202002;19:00:00;JO;Lualaba;Haut-Katanga;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;23
202002;19:00:00;JO;Nord-Kivu;Sud-Kivu;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;24
202002;19:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;28
202002;19:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;26
202002;19:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;96
202002;19:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;52
202002;19:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;29
202002;19:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;21
202002;19:00:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;28
202002;19:00:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;22
202002;19:00:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;45
202002;19:00:00;WE;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;32
202002;19:00:00;WE;Kongo-Central;Kinshasa;1h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;24
202002;19:00:00;WE;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;96
202002;19:00:00;WE;Kongo-Central;Kinshasa;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;26
202002;19:00:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;118
202002;19:00:00;WE;Lomami;Kasai-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;32
202002;19:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;47
202002;19:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;210
202002;19:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;186
202002;19:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;123
202002;19:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;56
202002;19:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;113
202002;19:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;507
202002;19:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;341
202002;19:30:00;JO;Hors_Zone;Kwilu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;22
202002;19:30:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;76
202002;19:30:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;65
202002;19:30:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;25
202002;19:30:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;31
202002;19:30:00;JO;Hors_Zone;Nord-Ubangi;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;66
202002;19:30:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;30
202002;19:30:00;JO;Hors_Zone;Sud-Ubangi;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;23
202002;19:30:00;JO;Kasai-Oriental;Haut-Katanga;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;30
202002;19:30:00;JO;Kasai-Oriental;Haut-Katanga;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;31
202002;19:30:00;JO;Kasai-Oriental;Lomami;3h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;34
202002;19:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;23
202002;19:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;33
202002;19:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;F;ZoneGlobale;All_modes;34
202002;19:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;32
202002;19:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;33
202002;19:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;33
202002;19:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;F;ZoneGlobale;All_modes;47
202002;19:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;68
202002;19:30:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;27
202002;19:30:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;34
202002;19:30:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;34
202002;19:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;56
202002;19:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;103
202002;19:30:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;23
202002;19:30:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;34
202002;19:30:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;34
202002;19:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;23
202002;19:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;110
202002;19:30:00;JO;Lomami;Kasai-Oriental;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;26
202002;19:30:00;JO;Lualaba;Haut-Katanga;3h;Outside_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;28
202002;19:30:00;JO;Lualaba;Haut-Katanga;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;61
202002;19:30:00;WE;Haut-Katanga;Lualaba;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;50
202002;19:30:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;23
202002;19:30:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;71
202002;19:30:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;58
202002;19:30:00;WE;Hors_Zone;Kasai-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;21
202002;19:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;21
202002;19:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;45
202002;19:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;58
202002;19:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;23
202002;19:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;108
202002;19:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;73
202002;19:30:00;WE;Hors_Zone;Maniema;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;37
202002;19:30:00;WE;Hors_Zone;Mongala;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;35
202002;19:30:00;WE;Kinshasa;Haut-Katanga;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;49
202002;19:30:00;WE;Kinshasa;Haut-Katanga;3h;Origin_Zone_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;28
202002;19:30:00;WE;Kinshasa;Haut-Katanga;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;39
202002;19:30:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;42
202002;19:30:00;WE;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;75
202002;19:30:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;46
202002;19:30:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;45
202002;19:30:00;WE;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;23
202002;19:30:00;WE;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;51
202002;19:30:00;WE;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;22
202002;19:30:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;21
202002;19:30:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;77
202002;19:30:00;WE;Nord-Kivu;Sud-Kivu;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;21
202002;20:00:00;JO;Equateur;Kinshasa;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;38
202002;20:00:00;JO;Haut-Katanga;Lualaba;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;29
202002;20:00:00;JO;Haut-Katanga;Lualaba;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;27
202002;20:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;21
202002;20:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;137
202002;20:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;98
202002;20:00:00;JO;Hors_Zone;Kasai-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;24
202002;20:00:00;JO;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;21
202002;20:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;29
202002;20:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;235
202002;20:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;120
202002;20:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;200
202002;20:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;437
202002;20:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;328
202002;20:00:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;58
202002;20:00:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;29
202002;20:00:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;86
202002;20:00:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;67
202002;20:00:00;JO;Kinshasa;Equateur;1h;Origin_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;36
202002;20:00:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;23
202002;20:00:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;37
202002;20:00:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;84
202002;20:00:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;F;ZoneGlobale;All_modes;27
202002;20:00:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;48
202002;20:00:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;62
202002;20:00:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;40
202002;20:00:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;52
202002;20:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;F;ZoneGlobale;All_modes;24
202002;20:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;46
202002;20:00:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;68
202002;20:00:00;JO;Kinshasa;Mongala;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;38
202002;20:00:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;38
202002;20:00:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;151
202002;20:00:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;38
202002;20:00:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;58
202002;20:00:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;144
202002;20:00:00;JO;Lualaba;Haut-Katanga;1h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;23
202002;20:00:00;JO;Sud-Kivu;Nord-Kivu;1h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;29
202002;20:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;21
202002;20:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;70
202002;20:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;48
202002;20:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;22
202002;20:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;130
202002;20:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;115
202002;20:00:00;WE;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;23
202002;20:00:00;WE;Hors_Zone;Mai-Ndombe;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;29
202002;20:00:00;WE;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;60
202002;20:00:00;WE;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;23
202002;20:00:00;WE;Kasai-Oriental;Kasai-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;35
202002;20:00:00;WE;Kasai-Oriental;Kasai-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;F;ZoneGlobale;All_modes;40
202002;20:00:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;27
202002;20:00:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;29
202002;20:00:00;WE;Kongo-Central;Kinshasa;1h;Outside_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;36
202002;20:00:00;WE;Kongo-Central;Kinshasa;3h;Outside_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;37
202002;20:00:00;WE;Lomami;Kasai-Central;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;40
202002;20:00:00;WE;Lualaba;Haut-Katanga;1h;Outside_Resident;Destination_Zone_Worker;F;ZoneGlobale;All_modes;36
202002;20:00:00;WE;Lualaba;Haut-Katanga;3h;Outside_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;36
202002;20:00:00;WE;Sud-Kivu;Nord-Kivu;1h;Destination_Zone_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;40
202002;20:30:00;JO;Haut-Katanga;Kinshasa;3h;Study_Zone_Resident;Study_Zone_Worker;M;ZoneGlobale;All_modes;38
202002;20:30:00;JO;Haut-Katanga;Lualaba;3h;Outside_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;28
202002;20:30:00;JO;Haut-Katanga;Tanganyika;1h;Origin_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;43
202002;20:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;117
202002;20:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;64
202002;20:30:00;JO;Hors_Zone;Haut-Lomami;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;24
202002;20:30:00;JO;Hors_Zone;Kasai;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;40
202002;20:30:00;JO;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;21
202002;20:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;71
202002;20:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;270
202002;20:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;165
202002;20:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;22
202002;20:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;180
202002;20:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;133
202002;20:30:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;21
202002;20:30:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;24
202002;20:30:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;92
202002;20:30:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;26
202002;20:30:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;49
202002;20:30:00;JO;Hors_Zone;Tshopo;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;24
202002;20:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;59
202002;20:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;43
202002;20:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;165
202002;20:30:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;82
202002;20:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;47
202002;20:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;22
202002;20:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;149
202002;20:30:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;145
202002;20:30:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;27
202002;20:30:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;43
202002;20:30:00;JO;Kongo-Central;Kinshasa;1h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;62
202002;20:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;108
202002;20:30:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;43
202002;20:30:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;43
202002;20:30:00;JO;Kongo-Central;Kinshasa;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;55
202002;20:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;26
202002;20:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;174
202002;20:30:00;JO;Lualaba;Haut-Katanga;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;40
202002;20:30:00;JO;Lualaba;Haut-Katanga;1h;Outside_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;38
202002;20:30:00;JO;Lualaba;Haut-Katanga;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;40
202002;20:30:00;JO;Lualaba;Haut-Katanga;3h;Outside_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;38
202002;20:30:00;JO;Tanganyika;Haut-Katanga;1h;Outside_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;38
202002;20:30:00;WE;Haut-Katanga;Lualaba;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;39
202002;20:30:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;29
202002;20:30:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;110
202002;20:30:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;100
