Period;Day_type;Zone;Home_Zone;Activity_Zone;PresenceType;Gender;Volume
202002;JO;Kongo-Central;Kongo-Central;Kongo-Central;Nuit;F;539805
202002;JO;Kongo-Central;Kongo-Central;Kongo-Central;Nuit;M;1426477
202002;JO;Kongo-Central;Kongo-Central;Kongo-Central;Nuit;NA;471416
202002;JO;Kwango;Hors_Zone;Hors_Zone;Jour;F;154
202002;JO;Kwango;Hors_Zone;Hors_Zone;Jour;M;405
202002;JO;Kwango;Hors_Zone;Hors_Zone;Jour;NA;161
202002;JO;Kwango;Hors_Zone;Hors_Zone;Nuit;M;80
202002;JO;Kwango;Hors_Zone;Hors_Zone;Nuit;NA;25
202002;JO;Kwango;Hors_Zone;Kwango;Jour;F;239
202002;JO;Kwango;Hors_Zone;Kwango;Jour;M;777
202002;JO;Kwango;Hors_Zone;Kwango;Jour;NA;122
202002;JO;Kwango;Hors_Zone;Kwango;Nuit;F;42
202002;JO;Kwango;Hors_Zone;Kwango;Nuit;M;267
202002;JO;Kwango;Kongo-Central;Hors_Zone;Jour;NA;39
202002;JO;Kwango;Kongo-Central;Kongo-Central;Jour;M;38
202002;JO;Kwango;Kongo-Central;Kongo-Central;Jour;NA;113
202002;JO;Kwango;Kwango;Kwango;Jour;M;359
202002;JO;Kwango;Kwango;Kwango;Nuit;M;244
202002;JO;Kwilu;Hors_Zone;Hors_Zone;Jour;F;1212
202002;JO;Kwilu;Hors_Zone;Hors_Zone;Jour;M;2790
202002;JO;Kwilu;Hors_Zone;Hors_Zone;Jour;NA;1288
202002;JO;Kwilu;Hors_Zone;Hors_Zone;Nuit;F;122
202002;JO;Kwilu;Hors_Zone;Hors_Zone;Nuit;M;528
202002;JO;Kwilu;Hors_Zone;Hors_Zone;Nuit;NA;179
202002;JO;Kwilu;Hors_Zone;Kasai;Jour;M;38
202002;JO;Kwilu;Hors_Zone;Kongo-Central;Jour;M;38
202002;JO;Kwilu;Hors_Zone;Kongo-Central;Jour;NA;39
202002;JO;Kwilu;Hors_Zone;Kongo-Central;Nuit;M;38
202002;JO;Kwilu;Hors_Zone;Kwilu;Jour;F;910
202002;JO;Kwilu;Hors_Zone;Kwilu;Jour;M;2349
202002;JO;Kwilu;Hors_Zone;Kwilu;Jour;NA;648
202002;JO;Kwilu;Hors_Zone;Kwilu;Nuit;F;137
202002;JO;Kwilu;Hors_Zone;Kwilu;Nuit;M;522
202002;JO;Kwilu;Hors_Zone;Kwilu;Nuit;NA;108
202002;JO;Kwilu;Kinshasa;Hors_Zone;Jour;M;23
202002;JO;Kwilu;Kinshasa;Hors_Zone;Nuit;F;39
202002;JO;Kwilu;Kinshasa;Hors_Zone;Nuit;NA;37
202002;JO;Kwilu;Kinshasa;Kinshasa;Jour;M;489
202002;JO;Kwilu;Kinshasa;Kinshasa;Jour;NA;43
202002;JO;Kwilu;Kinshasa;Kinshasa;Nuit;M;336
202002;JO;Kwilu;Kinshasa;Kinshasa;Nuit;NA;24
202002;JO;Kwilu;Kongo-Central;Kongo-Central;Jour;M;62
202002;JO;Kwilu;Kongo-Central;Kongo-Central;Nuit;NA;38
202002;JO;Kwilu;Kwilu;Kwilu;Jour;F;116
202002;JO;Kwilu;Kwilu;Kwilu;Jour;M;643
202002;JO;Kwilu;Kwilu;Kwilu;Jour;NA;46
202002;JO;Kwilu;Kwilu;Kwilu;Nuit;F;88
202002;JO;Kwilu;Kwilu;Kwilu;Nuit;M;526
202002;JO;Kwilu;Kwilu;Kwilu;Nuit;NA;67
202002;JO;Kwilu;Sankuru;Sankuru;Jour;NA;39
202002;JO;Kwilu;Sankuru;Sankuru;Nuit;NA;39
202002;JO;Lomami;Haut-Lomami;Haut-Lomami;Jour;M;21
202002;JO;Lomami;Hors_Zone;Hors_Zone;Jour;F;2201
202002;JO;Lomami;Hors_Zone;Hors_Zone;Jour;M;4283
202002;JO;Lomami;Hors_Zone;Hors_Zone;Jour;NA;2870
202002;JO;Lomami;Hors_Zone;Hors_Zone;Nuit;F;338
202002;JO;Lomami;Hors_Zone;Hors_Zone;Nuit;M;694
202002;JO;Lomami;Hors_Zone;Hors_Zone;Nuit;NA;467
202002;JO;Lomami;Hors_Zone;Kasai-Oriental;Nuit;M;21
202002;JO;Lomami;Hors_Zone;Lomami;Jour;F;994
202002;JO;Lomami;Hors_Zone;Lomami;Jour;M;2006
202002;JO;Lomami;Hors_Zone;Lomami;Jour;NA;969
202002;JO;Lomami;Hors_Zone;Lomami;Nuit;F;117
202002;JO;Lomami;Hors_Zone;Lomami;Nuit;M;347
202002;JO;Lomami;Hors_Zone;Lomami;Nuit;NA;118
202002;JO;Lomami;Lomami;Kasai-Oriental;Jour;M;21
202002;JO;Lomami;Lomami;Kasai-Oriental;Nuit;M;22
202002;JO;Lomami;Lomami;Lomami;Jour;F;1880
202002;JO;Lomami;Lomami;Lomami;Jour;M;3744
202002;JO;Lomami;Lomami;Lomami;Jour;NA;1419
202002;JO;Lomami;Lomami;Lomami;Nuit;F;1684
202002;JO;Lomami;Lomami;Lomami;Nuit;M;3334
202002;JO;Lomami;Lomami;Lomami;Nuit;NA;1247
202002;JO;Lualaba;Haut-Katanga;Haut-Katanga;Jour;F;747
202002;JO;Lualaba;Haut-Katanga;Haut-Katanga;Jour;M;2056
202002;JO;Lualaba;Haut-Katanga;Haut-Katanga;Jour;NA;703
202002;JO;Lualaba;Haut-Katanga;Haut-Katanga;Nuit;F;385
202002;JO;Lualaba;Haut-Katanga;Haut-Katanga;Nuit;M;1217
202002;JO;Lualaba;Haut-Katanga;Haut-Katanga;Nuit;NA;373
202002;JO;Lualaba;Haut-Katanga;Hors_Zone;Jour;M;21
202002;JO;Lualaba;Haut-Katanga;Hors_Zone;Nuit;F;26
202002;JO;Lualaba;Haut-Katanga;Hors_Zone;Nuit;M;92
202002;JO;Lualaba;Haut-Katanga;Lualaba;Jour;M;60
202002;JO;Lualaba;Haut-Katanga;Lualaba;Nuit;M;62
202002;JO;Lualaba;Haut-Lomami;Haut-Lomami;Jour;M;21
202002;JO;Lualaba;Hors_Zone;Haut-Katanga;Jour;F;536
202002;JO;Lualaba;Hors_Zone;Haut-Katanga;Jour;M;1382
202002;JO;Lualaba;Hors_Zone;Haut-Katanga;Jour;NA;595
202002;JO;Lualaba;Hors_Zone;Haut-Katanga;Nuit;F;63
202002;JO;Lualaba;Hors_Zone;Haut-Katanga;Nuit;M;422
202002;JO;Lualaba;Hors_Zone;Haut-Katanga;Nuit;NA;64
202002;JO;Lualaba;Hors_Zone;Hors_Zone;Jour;F;8193
202002;JO;Lualaba;Hors_Zone;Hors_Zone;Jour;M;18500
202002;JO;Lualaba;Hors_Zone;Hors_Zone;Jour;NA;14394
202002;JO;Lualaba;Hors_Zone;Hors_Zone;Nuit;F;2147
202002;JO;Lualaba;Hors_Zone;Hors_Zone;Nuit;M;4779
202002;JO;Lualaba;Hors_Zone;Hors_Zone;Nuit;NA;3668
202002;JO;Lualaba;Hors_Zone;Lualaba;Jour;F;5780
202002;JO;Lualaba;Hors_Zone;Lualaba;Jour;M;14096
202002;JO;Lualaba;Hors_Zone;Lualaba;Jour;NA;6953
202002;JO;Lualaba;Hors_Zone;Lualaba;Nuit;F;1365
202002;JO;Lualaba;Hors_Zone;Lualaba;Nuit;M;3411
202002;JO;Lualaba;Hors_Zone;Lualaba;Nuit;NA;1760
202002;JO;Lualaba;Kinshasa;Kinshasa;Jour;M;22
202002;JO;Lualaba;Kinshasa;Kinshasa;Nuit;M;22
202002;JO;Lualaba;Lualaba;Haut-Katanga;Jour;M;302
202002;JO;Lualaba;Lualaba;Haut-Katanga;Nuit;M;277
202002;JO;Lualaba;Lualaba;Hors_Zone;Jour;F;98
202002;JO;Lualaba;Lualaba;Hors_Zone;Jour;M;420
202002;JO;Lualaba;Lualaba;Hors_Zone;Jour;NA;272
202002;JO;Lualaba;Lualaba;Hors_Zone;Nuit;F;237
202002;JO;Lualaba;Lualaba;Hors_Zone;Nuit;M;979
202002;JO;Lualaba;Lualaba;Hors_Zone;Nuit;NA;567
202002;JO;Lualaba;Lualaba;Lualaba;Jour;F;35719
202002;JO;Lualaba;Lualaba;Lualaba;Jour;M;92503
202002;JO;Lualaba;Lualaba;Lualaba;Jour;NA;40640
202002;JO;Lualaba;Lualaba;Lualaba;Nuit;F;31759
202002;JO;Lualaba;Lualaba;Lualaba;Nuit;M;82484
202002;JO;Lualaba;Lualaba;Lualaba;Nuit;NA;35928
202002;JO;Mai-Ndombe;Hors_Zone;Hors_Zone;Jour;F;102
202002;JO;Mai-Ndombe;Hors_Zone;Hors_Zone;Jour;M;450
202002;JO;Mai-Ndombe;Hors_Zone;Hors_Zone;Jour;NA;85
202002;JO;Mai-Ndombe;Hors_Zone;Hors_Zone;Nuit;M;64
202002;JO;Mai-Ndombe;Hors_Zone;Mai-Ndombe;Jour;M;109
202002;JO;Mai-Ndombe;Hors_Zone;Mai-Ndombe;Nuit;M;43
202002;JO;Mai-Ndombe;Mai-Ndombe;Hors_Zone;Nuit;M;21
202002;JO;Maniema;Hors_Zone;Hors_Zone;Jour;F;347
202002;JO;Maniema;Hors_Zone;Hors_Zone;Jour;M;1344
202002;JO;Maniema;Hors_Zone;Hors_Zone;Jour;NA;613
202002;JO;Maniema;Hors_Zone;Hors_Zone;Nuit;M;156
202002;JO;Maniema;Hors_Zone;Hors_Zone;Nuit;NA;34
202002;JO;Maniema;Hors_Zone;Maniema;Jour;F;481
202002;JO;Maniema;Hors_Zone;Maniema;Jour;M;1970
202002;JO;Maniema;Hors_Zone;Maniema;Jour;NA;582
202002;JO;Maniema;Hors_Zone;Maniema;Nuit;F;48
202002;JO;Maniema;Hors_Zone;Maniema;Nuit;M;436
202002;JO;Maniema;Hors_Zone;Maniema;Nuit;NA;66
202002;JO;Maniema;Maniema;Maniema;Jour;F;195
202002;JO;Maniema;Maniema;Maniema;Jour;M;1169
202002;JO;Maniema;Maniema;Maniema;Jour;NA;203
202002;JO;Maniema;Maniema;Maniema;Nuit;F;125
202002;JO;Maniema;Maniema;Maniema;Nuit;M;929
202002;JO;Maniema;Maniema;Maniema;Nuit;NA;147
202002;JO;Mongala;Hors_Zone;Hors_Zone;Jour;F;280
202002;JO;Mongala;Hors_Zone;Hors_Zone;Jour;M;881
202002;JO;Mongala;Hors_Zone;Hors_Zone;Jour;NA;408
202002;JO;Mongala;Hors_Zone;Hors_Zone;Nuit;M;277
202002;JO;Mongala;Hors_Zone;Hors_Zone;Nuit;NA;68
202002;JO;Mongala;Hors_Zone;Mongala;Jour;M;330
202002;JO;Mongala;Hors_Zone;Mongala;Nuit;M;111
202002;JO;Mongala;Mongala;Mongala;Jour;M;67
202002;JO;Mongala;Mongala;Mongala;Nuit;M;24
202002;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Jour;F;10379
202002;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Jour;M;24509
202002;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Jour;NA;15504
202002;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Nuit;F;2005
202002;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Nuit;M;4814
202002;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Nuit;NA;3087
202002;JO;Nord-Kivu;Hors_Zone;Ituri;Jour;M;47
202002;JO;Nord-Kivu;Hors_Zone;Kasai-Oriental;Nuit;NA;38
202002;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Jour;F;8785
202002;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Jour;M;22260
202002;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Jour;NA;8679
202002;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Nuit;F;1780
202002;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Nuit;M;4507
202002;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Nuit;NA;1907
202002;JO;Nord-Kivu;Hors_Zone;Sud-Kivu;Jour;M;191
202002;JO;Nord-Kivu;Hors_Zone;Sud-Kivu;Nuit;M;23
202002;JO;Nord-Kivu;Ituri;Ituri;Jour;M;21
202002;JO;Nord-Kivu;Kinshasa;Kinshasa;Jour;M;48
202002;JO;Nord-Kivu;Kinshasa;Kinshasa;Nuit;M;76
202002;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Jour;F;163
202002;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Jour;M;593
202002;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Jour;NA;285
202002;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Nuit;F;582
202002;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Nuit;M;1514
202002;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Nuit;NA;739
202002;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Jour;F;9985
202002;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Jour;M;27039
202002;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Jour;NA;10181
202002;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Nuit;F;7764
202002;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Nuit;M;21047
202002;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Nuit;NA;7989
202002;JO;Nord-Kivu;Sud-Kivu;Nord-Kivu;Jour;M;49
202002;JO;Nord-Kivu;Sud-Kivu;Sud-Kivu;Jour;M;326
202002;JO;Nord-Kivu;Sud-Kivu;Sud-Kivu;Nuit;M;92
202002;JO;Nord-Kivu;Tshopo;Tshopo;Jour;M;25
202002;JO;Nord-Kivu;Tshopo;Tshopo;Nuit;M;27
202002;JO;Nord-Ubangi;Hors_Zone;Hors_Zone;Jour;F;30
202002;JO;Nord-Ubangi;Hors_Zone;Hors_Zone;Jour;M;513
202002;JO;Nord-Ubangi;Hors_Zone;Hors_Zone;Nuit;F;21
202002;JO;Nord-Ubangi;Hors_Zone;Hors_Zone;Nuit;M;258
202002;JO;Nord-Ubangi;Hors_Zone;Hors_Zone;Nuit;NA;62
202002;JO;Nord-Ubangi;Hors_Zone;Nord-Ubangi;Jour;M;470
202002;JO;Nord-Ubangi;Hors_Zone;Nord-Ubangi;Nuit;M;95
202002;JO;Nord-Ubangi;Nord-Ubangi;Nord-Ubangi;Jour;M;339
202002;JO;Nord-Ubangi;Nord-Ubangi;Nord-Ubangi;Nuit;M;263
202002;JO;Sankuru;Hors_Zone;Hors_Zone;Jour;F;207
202002;JO;Sankuru;Hors_Zone;Hors_Zone;Jour;M;628
202002;JO;Sankuru;Hors_Zone;Hors_Zone;Jour;NA;361
202002;JO;Sankuru;Hors_Zone;Hors_Zone;Nuit;M;122
202002;JO;Sankuru;Hors_Zone;Hors_Zone;Nuit;NA;82
202002;JO;Sankuru;Hors_Zone;Sankuru;Jour;F;372
202002;JO;Sankuru;Hors_Zone;Sankuru;Jour;M;940
202002;JO;Sankuru;Hors_Zone;Sankuru;Jour;NA;197
202002;JO;Sankuru;Hors_Zone;Sankuru;Nuit;F;29
202002;JO;Sankuru;Hors_Zone;Sankuru;Nuit;M;324
202002;JO;Sankuru;Hors_Zone;Sankuru;Nuit;NA;68
202002;JO;Sankuru;Kinshasa;Kinshasa;Jour;NA;23
202002;JO;Sankuru;Kinshasa;Kinshasa;Nuit;NA;39
202002;JO;Sankuru;Sankuru;Sankuru;Jour;M;65
202002;JO;Sankuru;Sankuru;Sankuru;Nuit;M;43
202002;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Jour;F;9577
202002;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Jour;M;20607
202002;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Jour;NA;12876
202002;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Nuit;F;1945
202002;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Nuit;M;4169
202002;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Nuit;NA;2690
202002;JO;Sud-Kivu;Hors_Zone;Ituri;Jour;M;45
202002;JO;Sud-Kivu;Hors_Zone;Ituri;Nuit;M;37
202002;JO;Sud-Kivu;Hors_Zone;Nord-Kivu;Jour;M;64
202002;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Jour;F;6197
202002;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Jour;M;13264
202002;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Jour;NA;5578
202002;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Nuit;F;1357
202002;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Nuit;M;2921
202002;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Nuit;NA;1324
202002;JO;Sud-Kivu;Kinshasa;Kinshasa;Jour;M;51
202002;JO;Sud-Kivu;Kinshasa;Kinshasa;Nuit;M;27
202002;JO;Sud-Kivu;Nord-Kivu;Hors_Zone;Jour;M;48
202002;JO;Sud-Kivu;Nord-Kivu;Nord-Kivu;Jour;M;46
202002;JO;Sud-Kivu;Nord-Kivu;Nord-Kivu;Nuit;M;96
202002;JO;Sud-Kivu;Nord-Kivu;Sud-Kivu;Jour;M;45
202002;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Jour;F;28
202002;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Jour;M;331
202002;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Jour;NA;174
202002;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Nuit;F;114
202002;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Nuit;M;407
202002;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Nuit;NA;238
202002;JO;Sud-Kivu;Sud-Kivu;Nord-Kivu;Jour;M;25
202002;JO;Sud-Kivu;Sud-Kivu;Nord-Kivu;Nuit;M;23
202002;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Jour;F;6403
202002;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Jour;M;15377
202002;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Jour;NA;5697
202002;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Nuit;F;4723
202002;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Nuit;M;11434
202002;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Nuit;NA;4244
202002;JO;Sud-Ubangi;Hors_Zone;Hors_Zone;Jour;F;620
202002;JO;Sud-Ubangi;Hors_Zone;Hors_Zone;Jour;M;1663
202002;JO;Sud-Ubangi;Hors_Zone;Hors_Zone;Jour;NA;740
202002;JO;Sud-Ubangi;Hors_Zone;Hors_Zone;Nuit;F;23
202002;JO;Sud-Ubangi;Hors_Zone;Hors_Zone;Nuit;M;338
202002;JO;Sud-Ubangi;Hors_Zone;Hors_Zone;Nuit;NA;51
202002;JO;Sud-Ubangi;Hors_Zone;Nord-Ubangi;Jour;M;25
202002;JO;Sud-Ubangi;Hors_Zone;Nord-Ubangi;Jour;NA;38
202002;JO;Sud-Ubangi;Hors_Zone;Sud-Ubangi;Jour;F;263
202002;JO;Sud-Ubangi;Hors_Zone;Sud-Ubangi;Jour;M;1120
202002;JO;Sud-Ubangi;Hors_Zone;Sud-Ubangi;Jour;NA;151
202002;JO;Sud-Ubangi;Hors_Zone;Sud-Ubangi;Nuit;F;21
202002;JO;Sud-Ubangi;Hors_Zone;Sud-Ubangi;Nuit;M;254
202002;JO;Sud-Ubangi;Sud-Ubangi;Sud-Ubangi;Jour;M;319
202002;JO;Sud-Ubangi;Sud-Ubangi;Sud-Ubangi;Nuit;M;253
202002;JO;Tanganyika;Haut-Katanga;Haut-Katanga;Nuit;M;38
202002;JO;Tanganyika;Hors_Zone;Haut-Katanga;Jour;F;23
202002;JO;Tanganyika;Hors_Zone;Haut-Katanga;Jour;M;68
202002;JO;Tanganyika;Hors_Zone;Haut-Katanga;Jour;NA;40
202002;JO;Tanganyika;Hors_Zone;Haut-Katanga;Nuit;M;65
202002;JO;Tanganyika;Hors_Zone;Hors_Zone;Jour;F;725
202002;JO;Tanganyika;Hors_Zone;Hors_Zone;Jour;M;1830
202002;JO;Tanganyika;Hors_Zone;Hors_Zone;Jour;NA;748
202002;JO;Tanganyika;Hors_Zone;Hors_Zone;Nuit;F;177
202002;JO;Tanganyika;Hors_Zone;Hors_Zone;Nuit;M;650
202002;JO;Tanganyika;Hors_Zone;Hors_Zone;Nuit;NA;179
202002;JO;Tanganyika;Hors_Zone;Tanganyika;Jour;F;206
202002;JO;Tanganyika;Hors_Zone;Tanganyika;Jour;M;906
202002;JO;Tanganyika;Hors_Zone;Tanganyika;Jour;NA;148
202002;JO;Tanganyika;Hors_Zone;Tanganyika;Nuit;M;218
202002;JO;Tanganyika;Kasai-Oriental;Kasai-Oriental;Jour;M;37
202002;JO;Tanganyika;Kasai-Oriental;Kasai-Oriental;Jour;NA;153
202002;JO;Tanganyika;Kasai-Oriental;Kasai-Oriental;Nuit;M;37
202002;JO;Tanganyika;Kasai-Oriental;Kasai-Oriental;Nuit;NA;153
202002;JO;Tanganyika;Tanganyika;Hors_Zone;Nuit;M;27
202002;JO;Tanganyika;Tanganyika;Tanganyika;Jour;F;50
202002;JO;Tanganyika;Tanganyika;Tanganyika;Jour;M;641
202002;JO;Tanganyika;Tanganyika;Tanganyika;Jour;NA;45
202002;JO;Tanganyika;Tanganyika;Tanganyika;Nuit;F;26
202002;JO;Tanganyika;Tanganyika;Tanganyika;Nuit;M;569
202002;JO;Tanganyika;Tanganyika;Tanganyika;Nuit;NA;22
202002;JO;Tshopo;Hors_Zone;Hors_Zone;Jour;F;3604
202002;JO;Tshopo;Hors_Zone;Hors_Zone;Jour;M;8082
202002;JO;Tshopo;Hors_Zone;Hors_Zone;Jour;NA;5242
202002;JO;Tshopo;Hors_Zone;Hors_Zone;Nuit;F;672
202002;JO;Tshopo;Hors_Zone;Hors_Zone;Nuit;M;1639
202002;JO;Tshopo;Hors_Zone;Hors_Zone;Nuit;NA;1047
202002;JO;Tshopo;Hors_Zone;Tshopo;Jour;F;1871
202002;JO;Tshopo;Hors_Zone;Tshopo;Jour;M;4481
202002;JO;Tshopo;Hors_Zone;Tshopo;Jour;NA;1969
202002;JO;Tshopo;Hors_Zone;Tshopo;Nuit;F;276
202002;JO;Tshopo;Hors_Zone;Tshopo;Nuit;M;908
202002;JO;Tshopo;Hors_Zone;Tshopo;Nuit;NA;315
202002;JO;Tshopo;Tshopo;Tshopo;Jour;F;1303
202002;JO;Tshopo;Tshopo;Tshopo;Jour;M;3557
202002;JO;Tshopo;Tshopo;Tshopo;Jour;NA;1368
202002;JO;Tshopo;Tshopo;Tshopo;Nuit;F;1106
202002;JO;Tshopo;Tshopo;Tshopo;Nuit;M;3038
202002;JO;Tshopo;Tshopo;Tshopo;Nuit;NA;1150
202002;JO;Tshuapa;Hors_Zone;Hors_Zone;Jour;F;105
202002;JO;Tshuapa;Hors_Zone;Hors_Zone;Jour;M;350
202002;JO;Tshuapa;Hors_Zone;Hors_Zone;Jour;NA;178
202002;JO;Tshuapa;Hors_Zone;Hors_Zone;Nuit;F;32
202002;JO;Tshuapa;Hors_Zone;Hors_Zone;Nuit;M;75
202002;JO;Tshuapa;Hors_Zone;Hors_Zone;Nuit;NA;28
202002;JO;Tshuapa;Hors_Zone;Tshuapa;Jour;F;378
202002;JO;Tshuapa;Hors_Zone;Tshuapa;Jour;M;1116
202002;JO;Tshuapa;Hors_Zone;Tshuapa;Jour;NA;424
202002;JO;Tshuapa;Hors_Zone;Tshuapa;Nuit;M;259
202002;JO;Tshuapa;Hors_Zone;Tshuapa;Nuit;NA;82
202002;JO;Tshuapa;Tshuapa;Tshuapa;Jour;M;475
202002;JO;Tshuapa;Tshuapa;Tshuapa;Nuit;M;388
202002;WE;Bas-Uele;Bas-Uele;Bas-Uele;Jour;F;134
202002;WE;Bas-Uele;Bas-Uele;Bas-Uele;Jour;M;381
202002;WE;Bas-Uele;Bas-Uele;Bas-Uele;Jour;NA;193
202002;WE;Bas-Uele;Bas-Uele;Bas-Uele;Nuit;F;71
202002;WE;Bas-Uele;Bas-Uele;Bas-Uele;Nuit;M;353
202002;WE;Bas-Uele;Bas-Uele;Bas-Uele;Nuit;NA;193
202002;WE;Bas-Uele;Hors_Zone;Bas-Uele;Jour;M;21
202002;WE;Bas-Uele;Hors_Zone;Hors_Zone;Jour;F;33
202002;WE;Bas-Uele;Hors_Zone;Hors_Zone;Jour;M;278
202002;WE;Bas-Uele;Hors_Zone;Hors_Zone;Jour;NA;73
202002;WE;Bas-Uele;Hors_Zone;Hors_Zone;Nuit;M;23
202002;WE;Equateur;Equateur;Equateur;Jour;F;24
202002;WE;Equateur;Equateur;Equateur;Jour;M;339
202002;WE;Equateur;Equateur;Equateur;Jour;NA;25
202002;WE;Equateur;Equateur;Equateur;Nuit;M;201
202002;WE;Equateur;Hors_Zone;Equateur;Jour;M;147
202002;WE;Equateur;Hors_Zone;Equateur;Nuit;M;40
202002;WE;Equateur;Hors_Zone;Hors_Zone;Jour;F;94
202002;WE;Equateur;Hors_Zone;Hors_Zone;Jour;M;436
202002;WE;Equateur;Hors_Zone;Hors_Zone;Jour;NA;173
202002;WE;Equateur;Hors_Zone;Hors_Zone;Nuit;M;81
202002;WE;Equateur;Kinshasa;Kinshasa;Jour;M;21
202002;WE;Equateur;Kinshasa;Kinshasa;Nuit;M;25
202002;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Jour;F;103583
202002;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Jour;M;234695
202002;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Jour;NA;94416
202002;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Nuit;F;75228
202002;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Nuit;M;171133
202002;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Nuit;NA;68646
202002;WE;Haut-Katanga;Haut-Katanga;Haut-Lomami;Jour;M;25
202002;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Jour;F;697
202002;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Jour;M;1387
202002;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Jour;NA;931
202002;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Nuit;F;642
202002;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Nuit;M;1271
202002;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Nuit;NA;840
202002;WE;Haut-Katanga;Haut-Katanga;Kinshasa;Jour;M;26
202002;WE;Haut-Katanga;Haut-Lomami;Haut-Katanga;Jour;M;26
202002;WE;Haut-Katanga;Haut-Lomami;Haut-Katanga;Nuit;M;39
202002;WE;Haut-Katanga;Haut-Lomami;Haut-Lomami;Jour;M;23
202002;WE;Haut-Katanga;Haut-Lomami;Haut-Lomami;Nuit;M;23
202002;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Jour;F;41896
202002;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Jour;M;87453
202002;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Jour;NA;41508
202002;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Nuit;F;9211
202002;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Nuit;M;19310
202002;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Nuit;NA;9794
202002;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Jour;F;16332
202002;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Jour;M;32962
202002;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Jour;NA;27118
202002;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Nuit;F;5117
202002;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Nuit;M;10384
